id,image_filename,image_path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,split
45263,45263.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45263.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO G-SHOCK Men Black Dial Chronograph Watch G241,index
13472,13472.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13472.jpg,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Dress,index
7306,7306.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7306.jpg,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,UCB Women's Sleeveless Off White Dress,index
40134,40134.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\40134.jpg,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt,index
38641,38641.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38641.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Bangalore Polo T-shirt,index
8636,8636.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8636.jpg,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex FTML002GLGP1 Black Sunglass,index
44688,44688.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\44688.jpg,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Wills Lifestyle Women Off White Dress,index
48418,48418.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\48418.jpg,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,French Connection Men Charcoal Printed T-shirt,index
38331,38331.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38331.jpg,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Hannah Montana Girls White Top,index
3577,3577.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3577.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Black Alumin Sandal,index
8071,8071.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8071.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,New Balance Women Silver Sports Shoes,index
28172,28172.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28172.jpg,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Ray-Ban Men Aviator Steel Sunglasses,index
30233,30233.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30233.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,index
31818,31818.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\31818.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Titan Men Chronograph Ivory Colour Dial Watch,index
25492,25492.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25492.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Embark Black Sandals,index
49901,49901.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\49901.jpg,Unisex,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Kids Unisex Blue Analog Watch,index
47361,47361.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\47361.jpg,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Voodoo Gang Handbag,index
7970,7970.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7970.jpg,Unisex,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Fila Unisex Aqua Gripparre Brown Sandals,index
19941,19941.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19941.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Court Majestic Black Sports Shoes,index
28965,28965.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28965.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Ethnic White Kurta,index
39996,39996.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39996.jpg,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses,index
49907,49907.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\49907.jpg,Girls,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch,index
34061,34061.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\34061.jpg,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Printed White & Pink Dress,index
8869,8869.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8869.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Solid Blue Shirts,index
24275,24275.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24275.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Quiksilver Men Basic White T-shirt,index
13538,13538.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13538.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Carlton London Men Casual Black Casual Shoes,index
28586,28586.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28586.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,index
33967,33967.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\33967.jpg,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Top,index
53427,53427.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\53427.jpg,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women White Printed Kurta,index
22778,22778.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22778.jpg,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2011.0,Ethnic,BIBA Women Printed Yellow Kurta,index
46539,46539.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\46539.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,Timex Men Black Dial Watch,index
50756,50756.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\50756.jpg,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals,index
57500,57500.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57500.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,index
29420,29420.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29420.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,index
46090,46090.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\46090.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Adipure Sports Shoes,index
23807,23807.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23807.jpg,Men,Footwear,Shoes,Casual Shoes,Maroon,Fall,2011.0,Casual,Puma Men Maroon Graphic Casual Shoes,index
37243,37243.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\37243.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,index
26385,26385.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\26385.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Turtle Men Printed White T-shirt,index
11679,11679.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11679.jpg,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Lee Men Check Grey Shirts,index
42668,42668.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42668.jpg,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Alma Women Green Kurta,index
16856,16856.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\16856.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,index
3416,3416.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3416.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Mens Broken Guitar T-shirt,index
49484,49484.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\49484.jpg,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes,index
23725,23725.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23725.jpg,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Ray-Ban Men High Street Steel Sunglasses,index
29761,29761.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29761.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Men White Dial Chronograph Watch CH2730,index
23941,23941.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23941.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men White Porteo Sports Shoes,index
3790,3790.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3790.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men's AS Canvas HI Black Shoe,index
21284,21284.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21284.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Unisex Aviator Sunglasses AS201-C2,index
13487,13487.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13487.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Shirts,index
41041,41041.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41041.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,index
54696,54696.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54696.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Shree Women Navy Blue and White Printed Kurta,index
22487,22487.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22487.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Men Onix Casual Sandals,index
12707,12707.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12707.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Overplay White Sports Shoes,index
56713,56713.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\56713.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Folklore Women Red Kurta,index
51458,51458.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\51458.jpg,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black Top,index
20005,20005.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\20005.jpg,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Printed Top,index
42131,42131.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42131.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Black Air Max Sports Shoes,index
11539,11539.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11539.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas,index
41840,41840.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41840.jpg,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women White Sports Shoes,index
36038,36038.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\36038.jpg,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,OTLS Unisex Blue Bag,index
24373,24373.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24373.jpg,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Folklore Women Maroon  Kurta,index
28688,28688.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28688.jpg,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,W Women Printed Pink Kurta,index
23862,23862.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23862.jpg,Men,Footwear,Shoes,Sports Shoes,Green,Fall,2011.0,Sports,ADIDAS Men Green Spider 2 M Sports Shoes,index
31792,31792.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\31792.jpg,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Lee Women Apple Coral Top,index
9014,9014.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9014.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Decathlon Men Artengo White Shoe,index
38836,38836.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38836.jpg,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue Dress,index
35777,35777.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35777.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Force 10 Men Black & Green Sports Shoes,index
25691,25691.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25691.jpg,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Mumbai Slang Women Printed Navy Blue Top,index
40941,40941.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\40941.jpg,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pretty Pink Top,index
32279,32279.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\32279.jpg,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Fabindia Women Printed Purple Kurta,index
8680,8680.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8680.jpg,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women Campus Brown Sunglasses,index
2484,2484.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\2484.jpg,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma Women Spagetti White Top,index
14496,14496.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\14496.jpg,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,index
25452,25452.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25452.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Prowl White Casual Shoes,index
59979,59979.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59979.jpg,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Avirate Multicoloured Dress,index
47341,47341.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\47341.jpg,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010.0,Casual,Baggit Black Sling Bag,index
30166,30166.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30166.jpg,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Esprit Men Blue Dial Watch,index
30807,30807.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30807.jpg,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Ethnic,Fabindia Men Printed Grey Tussar Shirt,index
40990,40990.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\40990.jpg,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Palm Tree Girls Milan White Top,index
34871,34871.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\34871.jpg,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured  Bag,index
3120,3120.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3120.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Freestyler Turquoise T-shirt,index
44741,44741.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\44741.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Terra Shoes,index
20700,20700.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\20700.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men  Fiesta Brown Casual Shoes,index
12870,12870.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12870.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Lee Cooper MenCasual Black Shoes,index
23855,23855.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23855.jpg,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2011.0,Casual,ADIDAS Men Yellow Color Blast Casual Shoes,index
22030,22030.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22030.jpg,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Printed Red Kurta,index
57122,57122.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57122.jpg,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Tops,index
13924,13924.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13924.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Women Dart 9 MSL Black Sports Shoes,index
7741,7741.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7741.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men's Dna Lite Black Blue Shoe,index
19853,19853.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19853.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt,index
58496,58496.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58496.jpg,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Tonga Women Lavender Top,index
36655,36655.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\36655.jpg,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Paridhan Women Black Sling Bag,index
45777,45777.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45777.jpg,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Remanika Women Red Dress,index
45872,45872.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45872.jpg,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Dark Grey Dial Watch,index
8700,8700.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8700.jpg,Women,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Fastrack Women Basics Sunglasses P179BR2F,index
38845,38845.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38845.jpg,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue Printed Dress,index
1951,1951.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\1951.jpg,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011.0,Sports,Puma Women Eco Funky Shoes,index
26629,26629.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\26629.jpg,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Kids Unisex Future Cat M2 Black Casual Shoes,index
